id_point_eau,date_releve,departement,commune,latitude,longitude,altitude_m,annee_construction,type_ouvrage,type_pompe,profondeur_forage_m,niveau_statique_m,debit_essai_m3_h,qualite_eau,nb_menages,population_desservie,distance_village_m,nb_points_eau_village,mode_gestion,mode_paiement,cotisation_mensuelle_fcfa,technicien_forme_village,stock_pieces_rechange_commune,distance_atelier_km,maitre_ouvrage,installateur,nb_pannes_12_mois,mois_depuis_derniere_maintenance,nb_jours_arret_12_mois,intervention_prevue,cout_reparation_estime_fcfa,etat_fonctionnement
PE-001080,2025-04-03,Alibori,Kandi,11.13411,2.68708,240.7,1985,Forage equipe PMH,India Mark II,61.9,25.3,1.75,Potable,204.0,1067,150.0,3,Delegataire prive,Forfait mensuel,200.0,0,1,17.2,Commune,ENT-001,2,30.0,173.0,Rehabilitation lourde,346000.0,en panne
PE-009617,2025-10-07,Mono,Bopa,6.3775,1.92151,49.1,2001,Forage equipe PMH,India Mark II,41.2,22.5,3.02,Potable,50.0,270,1260.0,3,Comite de gestion villageois,Gratuit,0.0,1,1,16.4,Association villageoise,ENT-046,0,14.0,0.0,Aucune,0.0,fonctionnel
PE-007174,2025-07-23,Mono,Houeyogbe,6.00332,1.59773,185.1,2005,Puits moderne,Aucune (puisage manuel),24.1,,1.16,Potable,56.0,312,180.0,3,Comite de gestion villageois,Au volume,310.0,0,0,33.4,Etat,ENT-020,0,5.0,1.0,Aucune,0.0,fonctionnel
PE-001851,2025-10-31,Atacora,Natitingou,10.46095,1.79344,114.9,2001,Forage equipe PMH,Vergnet,65.4,26.7,3.23,Potable,41.0,264,390.0,7,Aucune gestion formelle,Gratuit,0.0,0,1,25.5,Etat,ENT-041,3,35.0,99.0,Rehabilitation lourde,552000.0,en panne
PE-011251,2025-03-15,Collines,Glazoue,8.32472,2.18356,151.1,2009,Forage equipe PMH,India Mark II,72.3,32.4,1.09,Potable,67.0,383,110.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,37.5,ONG internationale,ENT-026,0,28.0,3.0,Aucune,0.0,fonctionnel
PE-008602,2025-09-11,Atacora,Materi,10.21017,1.42393,279.8,2015,Puits moderne,India Mark II,6.0,3.6,1.21,Ferrugineuse,60.0,365,580.0,4,Aucune gestion formelle,Gratuit,0.0,0,0,43.1,Etat,ENT-009,1,17.0,3.0,Aucune,0.0,fonctionnel
PE-008334,2025-10-26,Couffo,Klouekanme,0.0,0.0,66.7,2016,Puits traditionnel ameliore,Aucune (puisage manuel),45.1,27.3,6.61,Ferrugineuse,196.0,1316,790.0,6,Delegataire prive,Au volume,630.0,1,1,12.3,Commune,ENT-033,0,8.0,6.0,Aucune,0.0,fonctionnel
PE-006132,2025-01-15,Borgou,Tchaourou,10.48193,2.18303,212.4,2020,Forage equipe PMH,Vergnet,30.6,,1.91,Potable,139.0,884,440.0,3,Comite de gestion villageois,Cotisation annuelle,590.0,0,1,23.9,Association villageoise,ENT-032,2,5.0,1.0,Aucune,0.0,fonctionnel
PE-007423,2025-03-06,Collines,Dassa-Zoume,0.0,0.0,30.8,2017,Poste d'eau autonome,Immergee electrique,59.8,11.1,0.56,Potable,67.0,446,560.0,1,Aucune gestion formelle,Gratuit,0.0,0,1,22.7,Commune,ENT-014,0,68.0,144.0,Rehabilitation lourde,773000.0,en panne
PE-002277,2025-06-16,Zou,Zogbodomey,7.46266,1.84987,35.3,2000,Adduction d'eau villageoise,Immergee solaire,107.7,29.0,4.84,Potable,118.0,652,400.0,1,Comite de gestion villageois,Au volume,190.0,0,0,6.4,Prive,ENT-031,3,5.0,2.0,Aucune,0.0,fonctionnel
PE-002140,2025-10-06,Zou,Djidja,7.76809,2.28177,170.9,2022,Puits moderne,Aucune (puisage manuel),5.0,2.7,1.5,Potable,96.0,650,340.0,4,Delegataire prive,Au volume,600.0,0,0,14.6,Commune,ENT-038,1,13.0,1.0,Aucune,0.0,fonctionnel
PE-002445,08/11/2025,Donga,Copargo,9.56541,1.717,105.8,2005,Poste d'eau autonome,Immergee solaire,76.1,14.5,1.62,Saumatre,68.0,360,710.0,3,Delegataire prive,Au volume,300.0,0,1,15.6,Cooperation bilaterale,ENT-031,0,25.0,1.0,Aucune,0.0,fonctionnel
PE-010990,2025-10-15,Mono,Athieme,6.74928,2.66345,69.2,1998,Forage equipe PMH,India Mark II,27.7,,0.56,Potable,,1060,780.0,5,Comite de gestion villageois,Cotisation annuelle,270.0,0,1,25.3,Etat,ENT-003,3,3.0,120.0,Remplacement de pompe,1748000.0,en panne
PE-001582,2025-10-22,Donga,Copargo,9.25782,1.35923,290.0,2014,Forage equipe PMH,India Mark II,39.8,24.0,2.34,Potable,99.0,678,360.0,4,Comite de gestion villageois,Cotisation annuelle,,0,1,8.9,Cooperation bilaterale,ENT-020,2,13.0,1.0,Aucune,0.0,fonctionnel
PE-005290,2025-11-13,Collines,Savalou,9.12224,2.40642,280.9,2012,Puits moderne,Aucune (puisage manuel),5.0,,4.16,Potable,97.0,528,3460.0,3,Delegataire prive,Au volume,860.0,0,0,43.8,ONG internationale,ENT-047,4,13.0,5.0,Aucune,0.0,fonctionnel
PE-001407,2025-08-22,Alibori,Segbana,11.4736,2.97269,470.6,2024,Puits moderne,india mark 2,5.0,3.0,5.6,Saumatre,59.0,336,450.0,3,Gestion communale,Gratuit,,0,0,83.8,Prive,ENT-051,1,,3.0,Aucune,0.0,fonctionnel
PE-009847,2025-09-06,Couffo,Toviklin,0.0,0.0,204.6,2014,Puits traditionnel ameliore,Aucune (puisage manuel),10.4,5.3,3.94,Potable,76.0,417,700.0,3,Aucune gestion formelle,Gratuit,0.0,0,1,29.7,Commune,ENT-024,0,14.0,1.0,Aucune,0.0,fonctionnel
PE-001119,2025-01-23,Donga,Ouake,9.23332,1.66932,32.6,2013,Forage equipe PMH,India Mark II,44.1,15.5,,Fluoree,30.0,144,2050.0,1,Comite de gestion villageois,Au volume,50.0,1,1,50.9,Commune,ENT-016,0,5.0,2.0,Aucune,0.0,fonctionnel
PE-006679,2025-08-06,Donga,Bassila,9.92266,1.62314,14.7,1985,Adduction d'eau villageoise,Immergee solaire,60.7,28.8,,Potable,188.0,1083,1140.0,2,Aucune gestion formelle,Gratuit,0.0,0,0,69.9,Cooperation bilaterale,ENT-047,3,16.0,131.0,Remplacement de pompe,404000.0,en panne
PE-001113,2025-05-31,Oueme,SEME-KPODJI,6.02425,2.61116,255.7,1982,Poste d'eau autonome,Immergee solaire,29.2,,5.93,Potable,52.0,309,460.0,2,Comite de gestion villageois,Au volume,810.0,0,0,4.5,Association villageoise,ENT-045,0,8.0,3.0,Aucune,0.0,fonctionnel
PE-006963,2025-05-04,Atacora,Cobly,11.02741,1.52149,3.0,2009,Poste d'eau autonome,Immergee solaire,61.4,27.7,1.81,Ferrugineuse,50.0,319,190.0,1,Delegataire prive,Au volume,,0,1,17.1,Etat,ENT-031,2,26.0,3.0,Aucune,0.0,fonctionnel
PE-002770,2025-11-02,Plateau,Ketou,6.43364,2.66729,284.7,1998,Adduction d'eau villageoise,Immergee solaire,46.7,12.3,2.35,Ferrugineuse,57.0,352,790.0,2,Aucune gestion formelle,Gratuit,0.0,0,0,10.5,Etat,ENT-050,0,72.0,287.0,Remplacement de pompe,726000.0,en panne
PE-002199,2025-03-22,Atlantique,Tori-Bossito,6.33631,2.49567,160.8,1987,Adduction d'eau villageoise,Immergee electrique,36.1,,3.12,Ferrugineuse,151.0,731,150.0,1,Comite de gestion villageois,Cotisation annuelle,250.0,1,0,34.7,ONG internationale,ENT-025,3,7.0,142.0,Abandon,1181000.0,en panne
PE-005743,2025-06-17,Collines,Ouesse,7.99653,1.96491,337.5,2010,Forage equipe PMH,India Mark II,65.0,31.4,7.88,Potable,17.0,88,690.0,5,Gestion communale,Au volume,300.0,0,0,44.6,Prive,ENT-012,1,9.0,9.0,Aucune,0.0,fonctionnel
PE-007663,2025-06-25,Plateau,Adja-Ouere,7.70001,2.59032,118.8,2009,Forage equipe PMH,India Mark II,63.8,17.5,1.42,Turbide,126.0,597,410.0,1,Comite de gestion villageois,Cotisation annuelle,960.0,0,1,22.4,Commune,ENT-033,1,14.0,2.0,Aucune,0.0,fonctionnel
PE-008174,2025-07-10,Plateau,Ifangni,7.32172,3.03952,179.1,2019,Puits moderne,India Mark II,13.8,2.4,0.9,Potable,120.0,637,330.0,4,Gestion communale,Au volume,240.0,0,1,24.7,Cooperation bilaterale,ENT-019,3,15.0,1.0,Aucune,0.0,fonctionnel
PE-005097,2025-10-15,Donga,Djougou,9.56666,1.05548,300.5,1998,Puits moderne,India Mark II,5.0,1.0,1.6,Potable,23.0,100,600.0,1,Delegataire prive,Au volume,230.0,0,0,23.3,Prive,ENT-032,1,30.0,0.0,Aucune,0.0,fonctionnel
PE-011237,2025-07-07,Collines,Glazoue,8.14936,2.4336,210.0,1986,Forage equipe PMH,Kardia,60.5,,5.03,Potable,79.0,318,140.0,7,Comite de gestion villageois,Cotisation annuelle,900.0,0,0,19.7,ONG internationale,ENT-016,2,45.0,66.0,Remplacement de pompe,1684000.0,en panne
PE-003722,2025-08-20,Zou,Zogbodomey,7.50558,2.3522,179.1,2019,Forage equipe PMH,Vergnet,62.8,33.2,2.52,Potable,30.0,127,530.0,2,Gestion communale,Cotisation annuelle,560.0,0,1,12.0,Etat,ENT-009,1,38.0,2.0,Aucune,0.0,fonctionnel
PE-000716,2025-06-19,Borgou,Perere,9.25682,2.79003,178.3,2007,Puits moderne,Aucune (puisage manuel),5.0,3.6,0.87,Potable,61.0,430,110.0,6,Aucune gestion formelle,Cotisation annuelle,550.0,0,1,9.6,Commune,ENT-018,1,,5.0,Aucune,0.0,fonctionnel
PE-006889,2025-07-24,Atacora,Boukoumbe,10.14406,2.1697,201.2,2006,Forage equipe PMH,India Mark II,68.6,,,Potable,79.0,403,630.0,4,Aucune gestion formelle,Gratuit,0.0,0,0,23.2,Commune,ENT-024,1,,90.0,Remplacement de pompe,2735000.0,en panne
PE-001550,2025-06-09,Zou,Ouinhi,7.02173,2.111,3.0,1997,Forage equipe PMH,India Mark II,84.3,14.7,1.47,Potable,98.0,529,660.0,2,Comite de gestion villageois,Au volume,1080.0,0,0,6.8,ONG internationale,ENT-010,2,33.0,148.0,Remplacement de pompe,757000.0,en panne
PE-002511,2025-07-11,Alibori,BANIKOARA,10.8253,3.24194,249.3,1992,Adduction d'eau villageoise,Immergee thermique,92.9,50.2,3.26,Potable,26.0,127,630.0,2,Aucune gestion formelle,Gratuit,0.0,1,0,54.9,Etat,ENT-017,1,,124.0,Remplacement de pompe,1073000.0,en panne
PE-001413,2025-05-29,Mono,Lokossa,6.56316,1.31952,273.9,1998,Puits moderne,India Mark II,26.4,11.7,,Ferrugineuse,9.0,47,480.0,3,Aucune gestion formelle,Gratuit,0.0,0,1,31.0,Prive,ENT-039,2,10.0,39.0,Remplacement de pompe,503000.0,en panne
PE-001349,29/07/2025,Plateau,Sakete,6.97367,2.67181,3.0,1985,Forage equipe PMH,India Mark II,36.1,8.2,1.99,Potable,84.0,472,1200.0,5,Comite de gestion villageois,Cotisation annuelle,150.0,1,1,35.5,Prive,ENT-014,3,4.0,62.0,Abandon,1140000.0,en panne
PE-005585,22/05/2025,Oueme,Seme-Kpodji,6.61099,2.03037,43.4,1992,Adduction d'eau villageoise,Immergee solaire,87.6,36.7,1.58,Potable,52.0,239,1560.0,3,Aucune gestion formelle,Cotisation annuelle,950.0,0,1,11.7,ONG internationale,ENT-046,2,26.0,20.0,Remplacement de pompe,1350000.0,en panne
PE-010873,2025-09-14,Plateau,Adja-Ouere,6.68453,2.7019,140.0,1984,Forage equipe PMH,Volanta,73.2,24.0,1.83,Potable,68.0,363,600.0,3,Gestion communale,Cotisation annuelle,190.0,1,0,11.5,Commune,ENT-028,1,12.0,346.0,Rehabilitation lourde,697000.0,en panne
PE-003967,2025-04-29,Zou,Zogbodomey,7.4167,1.75725,159.0,2008,Puits traditionnel ameliore,Aucune (puisage manuel),28.7,,1.82,Turbide,46.0,217,320.0,6,Gestion communale,Cotisation annuelle,300.0,0,0,77.1,Cooperation bilaterale,ENT-036,2,19.0,91.0,Remplacement de pompe,735000.0,en panne
PE-004547,2025-10-23,Atlantique,Ze,6.80902,2.21442,217.2,1984,Poste d'eau autonome,Immergee thermique,52.7,16.6,1.43,Potable,133.0,643,140.0,5,Comite de gestion villageois,Cotisation annuelle,420.0,0,0,19.0,ONG internationale,ENT-001,2,4.0,47.0,Remplacement de pompe,1400000.0,en panne
PE-001378,2025-05-29,Atacora,Tanguieta,10.70356,1.7221,112.2,2019,Puits moderne,Aucune (puisage manuel),16.1,,4.0,Potable,88.0,609,950.0,1,Gestion communale,Gratuit,0.0,1,0,38.3,Etat,ENT-027,1,16.0,18.0,Aucune,0.0,fonctionnel
PE-008998,2025-05-14,Plateau,Adja-Ouere,6.41836,2.28289,89.0,1991,Forage equipe PMH,Vergnet,59.2,,2.45,Potable,46.0,239,180.0,4,Comite de gestion villageois,Au volume,940.0,0,1,21.6,Etat,ENT-033,2,19.0,226.0,Remplacement de pompe,427000.0,en panne
PE-004430,2025-07-14,Zou,Djidja,7.12722,1.8852,231.5,1997,Adduction d'eau villageoise,Immergee solaire,29.8,13.7,1.76,Potable,197.0,1105,70.0,3,Gestion communale,Cotisation annuelle,530.0,0,0,17.7,Cooperation bilaterale,ENT-028,1,13.0,1.0,Aucune,0.0,fonctionnel
PE-000976,2025-11-02,Mono,Houeyogbe,6.84111,1.42038,239.1,1984,Forage equipe PMH,India Mark II,49.8,18.7,2.32,Potable,142.0,955,260.0,6,Aucune gestion formelle,Gratuit,0.0,0,0,13.8,Commune,ENT-003,4,35.0,121.0,Remplacement de pompe,648000.0,en panne
PE-008090,23/09/2025,Zou,Abomey,7.3109,2.52591,129.7,2002,Forage equipe PMH,India Mark II,87.4,19.8,1.81,Saumatre,97.0,603,310.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,14.1,Cooperation bilaterale,ENT-040,0,13.0,235.0,Remplacement de pompe,828000.0,en panne
PE-000108,2025-05-18,Atacora,KOUANDE,10.58335,1.15175,274.6,1986,Puits moderne,Aucune (puisage manuel),16.4,,0.98,Potable,30.0,141,460.0,2,Comite de gestion villageois,Cotisation annuelle,500.0,1,1,61.6,ONG internationale,ENT-022,3,14.0,4.0,Aucune,0.0,fonctionnel
PE-004173,2025-06-05,Borgou,Kalale,9.79611,1.98894,109.6,1989,Forage equipe PMH,Vergnet,77.1,21.6,1.07,Ferrugineuse,34.0,240,660.0,6,Comite de gestion villageois,Au volume,550.0,0,0,40.8,Etat,ENT-003,2,7.0,1.0,Aucune,0.0,fonctionnel
PE-002491,2025-06-13,Atacora,Kouande,10.65893,1.8232,94.1,2018,Adduction d'eau villageoise,Immergee electrique,5.0,2.1,5.07,Potable,63.0,323,300.0,2,Comite de gestion villageois,Cotisation annuelle,410.0,0,0,9.5,Cooperation bilaterale,ENT-021,1,,1.0,Aucune,0.0,fonctionnel
PE-005606,2025-06-17,Zou,Djidja,7.29657,2.51349,138.3,2018,Forage equipe PMH,India Mark II,92.0,30.7,1.49,Potable,64.0,409,840.0,5,Comite de gestion villageois,Cotisation annuelle,630.0,0,0,27.5,Prive,ENT-035,0,,3.0,Aucune,0.0,fonctionnel
PE-008106,2025-04-01,Borgou,Tchaourou,9.8953,2.89068,174.0,1999,Forage equipe PMH,Volanta,75.4,10.5,6.08,Ferrugineuse,78.0,361,350.0,3,Comite de gestion villageois,Cotisation annuelle,510.0,0,0,7.9,Etat,ENT-032,1,,5.0,Aucune,0.0,fonctionnel
PE-003126,2025-11-07,Atacora,Kerou,10.47989,1.17385,193.5,2021,Puits moderne,Aucune (puisage manuel),5.0,1.0,,Ferrugineuse,122.0,855,170.0,4,Comite de gestion villageois,Cotisation annuelle,270.0,0,0,41.0,Commune,ENT-007,0,17.0,138.0,Remplacement de pompe,1376000.0,en panne
PE-011022,2025-02-16,Plateau,Pobe,7.51268,2.89961,138.8,2022,Puits traditionnel ameliore,Aucune (puisage manuel),5.0,1.6,3.86,Potable,140.0,859,100.0,3,Gestion communale,Cotisation annuelle,250.0,0,1,22.0,Cooperation bilaterale,ENT-051,0,12.0,3.0,Aucune,0.0,fonctionnel
PE-009994,2025-11-04,Borgou,Perere,9.31244,2.95841,171.7,1984,Poste d'eau autonome,Immergee electrique,10.3,3.2,3.81,Potable,77.0,473,520.0,2,Delegataire prive,Forfait mensuel,910.0,0,1,27.6,Prive,ENT-033,2,30.0,1.0,Aucune,0.0,fonctionnel
PE-009172,2025-03-02,Atacora,Natitingou,10.99168,1.12577,3.0,2010,Forage equipe PMH,Kardia,53.8,,1.96,Potable,32.0,157,780.0,4,Aucune gestion formelle,Cotisation annuelle,270.0,0,1,47.5,ONG internationale,ENT-011,1,19.0,81.0,Rehabilitation lourde,200000.0,en panne
PE-007883,2025-05-02,Atlantique,Kpomasse,7.42429,2.54784,78.0,2021,Puits moderne,Aucune (puisage manuel),13.4,3.1,1.7,Potable,96.0,337,770.0,2,Comite de gestion villageois,Cotisation annuelle,470.0,0,0,17.9,Etat,ENT-016,0,24.0,1.0,Aucune,0.0,fonctionnel
PE-001124,2025-02-06,Borgou,Nikki,9.68763,2.67955,140.1,1984,Puits traditionnel ameliore,Aucune (puisage manuel),5.0,1.0,8.83,Potable,70.0,477,500.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,21.2,Cooperation bilaterale,ENT-050,3,21.0,101.0,Rehabilitation lourde,317000.0,en panne
PE-006678,2025-07-01,Plateau,Ifangni,7.22587,2.15136,114.0,1985,Forage equipe PMH,Vergnet,38.9,5.7,2.51,Potable,35.0,220,810.0,3,Aucune gestion formelle,Cotisation annuelle,940.0,0,1,42.9,Cooperation bilaterale,ENT-032,0,57.0,184.0,Remplacement de pompe,2142000.0,en panne
PE-004577,2025-09-25,Borgou,Parakou,9.68699,2.51945,197.9,2010,Puits moderne,Aucune (puisage manuel),31.9,9.0,2.68,Turbide,9.0,60,340.0,3,Comite de gestion villageois,Gratuit,0.0,1,0,37.6,Etat,ENT-042,0,6.0,2.0,Aucune,0.0,fonctionnel
PE-001076,2025-07-10,Zou,Zogbodomey,7.71628,2.22026,,1991,Forage equipe PMH,Volanta,59.6,10.2,1.6,Potable,82.0,476,140.0,1,Comite de gestion villageois,Cotisation annuelle,470.0,0,0,12.6,Commune,ENT-028,2,7.0,6.0,Aucune,0.0,fonctionnel
PE-007613,2025-05-11,Collines,Bante,8.26902,2.71324,9.6,2008,Forage equipe PMH,Vergnet,72.0,15.4,1.96,Potable,51.0,253,290.0,6,Comite de gestion villageois,Au volume,230.0,0,0,12.1,Commune,ENT-041,0,21.0,3.0,Aucune,0.0,fonctionnel
PE-005573,2025-04-08,Plateau,Pobe,6.97769,2.22168,176.8,2017,Adduction d'eau villageoise,Immergee solaire,83.2,49.1,2.49,Potable,59.0,236,780.0,3,Comite de gestion villageois,Gratuit,0.0,0,0,24.9,Cooperation bilaterale,ENT-041,1,19.0,1.0,Aucune,0.0,fonctionnel
PE-004254,2025-07-25,  Donga,Ouake,9.92109,1.41498,82.2,2010,Poste d'eau autonome,Immergee solaire,59.0,11.7,3.91,Potable,47.0,268,230.0,6,Comite de gestion villageois,Gratuit,0.0,1,0,65.9,Commune,ENT-018,1,14.0,2.0,Aucune,0.0,fonctionnel
PE-007334,2025-07-30,Borgou,Perere,9.89178,2.7632,180.3,2002,Poste d'eau autonome,Immergee solaire,76.7,,2.27,Potable,8.0,51,110.0,3,Comite de gestion villageois,Au volume,360.0,0,0,21.5,Etat,ENT-041,1,13.0,13.0,Aucune,0.0,fonctionnel
PE-007156,2025-04-01,Atacora,Materi,10.54321,1.08296,153.7,1983,Adduction d'eau villageoise,Immergee solaire,69.9,3.3,,Saumatre,25.0,112,440.0,2,Comite de gestion villageois,Cotisation annuelle,440.0,0,1,40.8,ONG internationale,ENT-017,0,29.0,4.0,Aucune,0.0,fonctionnel
PE-009609,2025-08-14,Atlantique,Ouidah,0.0,0.0,159.6,1998,Puits traditionnel ameliore,Aucune (puisage manuel),31.9,16.2,3.15,Saumatre,106.0,479,1190.0,3,Comite de gestion villageois,Cotisation annuelle,390.0,0,1,63.4,Cooperation bilaterale,ENT-039,1,24.0,17.0,Reparation legere,283000.0,fonctionnel a reparer
PE-005634,2025-05-25,Alibori,Banikoara,10.97057,3.16073,227.1,2004,Puits traditionnel ameliore,Aucune (puisage manuel),5.0,1.4,2.72,Potable,33.0,213,540.0,3,Delegataire prive,Au volume,580.0,1,0,57.3,ONG internationale,ENT-044,1,,0.0,Aucune,0.0,fonctionnel
PE-003182,2025-01-13,Atlantique,Allada,6.5823,2.11311,292.5,2020,Forage equipe PMH,Volanta,75.8,24.8,4.16,Ferrugineuse,97.0,539,1270.0,3,Delegataire prive,Au volume,760.0,0,0,16.6,Etat,ENT-046,1,56.0,193.0,Remplacement de pompe,1193000.0,en panne
PE-010506,2025-10-07,Alibori,Malanville,11.37468,2.68752,89.6,2000,Puits moderne,India Mark II,5.0,2.3,4.09,Potable,9.0,40,220.0,3,Comite de gestion villageois,Cotisation annuelle,440.0,1,0,77.0,Cooperation bilaterale,ENT-036,1,4.0,35.0,Reparation legere,51000.0,fonctionnel a reparer
PE-002143,2025-01-21,Mono,Houeyogbe,6.74844,1.9739,246.2,2002,Poste d'eau autonome,Immergee solaire,43.0,,4.1,Ferrugineuse,109.0,518,270.0,5,Comite de gestion villageois,Cotisation annuelle,690.0,0,0,16.2,Association villageoise,ENT-035,2,21.0,2.0,Aucune,0.0,fonctionnel
PE-008858,2025-07-18,Atlantique,Kpomasse,5.85641,1.86301,178.8,1996,Forage equipe PMH,Vergnet,75.1,29.9,0.96,Potable,124.0,852,140.0,1,Gestion communale,Gratuit,0.0,0,0,21.0,Etat,ENT-024,2,28.0,211.0,Rehabilitation lourde,1972000.0,en panne
PE-000165,2025-10-14,Collines,Dassa-Zoume,8.59118,1.44083,227.5,2007,Forage equipe PMH,Volanta,76.1,23.2,6.17,Ferrugineuse,62.0,326,1780.0,4,Comite de gestion villageois,Cotisation annuelle,2210.0,1,0,26.5,Etat,ENT-041,0,,17.0,Aucune,0.0,fonctionnel
PE-001861,2025-09-29,Borgou,Bembereke,9.52802,2.5342,3.0,1989,Puits moderne,Aucune (puisage manuel),35.4,,1.16,Ferrugineuse,20.0,120,110.0,2,Comite de gestion villageois,Cotisation annuelle,1230.0,1,0,40.1,Commune,ENT-030,2,10.0,1.0,Aucune,0.0,fonctionnel
PE-001663,2025-04-22,Atlantique,Kpomasse,6.6702,2.38872,240.0,2013,Forage equipe PMH,Vergnet,67.6,,1.46,Potable,100.0,587,70.0,4,Comite de gestion villageois,Gratuit,0.0,0,0,7.3,Etat,ENT-024,3,9.0,4.0,Aucune,0.0,fonctionnel
PE-000896,2025-03-25,Couffo,Lalo,7.15634,1.24486,131.0,2012,Forage equipe PMH,India Mark II,5.0,1.9,,Potable,116.0,660,360.0,2,Gestion communale,Cotisation annuelle,350.0,0,0,46.4,Association villageoise,ENT-019,0,21.0,170.0,Rehabilitation lourde,692000.0,en panne
PE-002233,2025-01-10,Collines,Bante,8.30841,2.39636,132.1,1995,Forage equipe PMH,India Mark II,63.7,21.8,1.21,Potable,37.0,225,860.0,1,Comite de gestion villageois,Cotisation annuelle,120.0,0,0,11.1,Etat,ENT-025,3,11.0,39.0,Remplacement de pompe,261000.0,en panne
PE-008709,20/11/2025,Zou,Bohicon,7.12995,2.08681,100.6,1995,Forage equipe PMH,Kardia,92.3,52.9,3.91,Turbide,80.0,417,360.0,3,Comite de gestion villageois,Au volume,450.0,0,1,72.9,ONG internationale,ENT-052,0,3.0,25.0,Rehabilitation lourde,1283000.0,en panne
PE-003076,2025-09-01,Collines,Dassa-Zoume,8.0867,2.53021,336.9,1982,Poste d'eau autonome,Immergee solaire,79.5,23.8,5.45,Ferrugineuse,48.0,257,160.0,3,Gestion communale,Cotisation annuelle,240.0,0,0,23.0,ONG internationale,ENT-029,3,4.0,190.0,Rehabilitation lourde,992000.0,en panne
PE-002428,2025-11-08,Atacora,Kerou,10.62778,1.33445,116.9,2024,Adduction d'eau villageoise,Immergee solaire,106.5,,3.03,Potable,57.0,362,260.0,1,Comite de gestion villageois,Au volume,380.0,0,1,14.1,Etat,ENT-027,0,24.0,5.0,Aucune,0.0,fonctionnel
PE-006432,2025-01-09,Mono,Lokossa,6.33864,1.48545,134.6,1982,Forage equipe PMH,India Mark II,113.5,51.6,1.32,Fluoree,72.0,362,260.0,3,Comite de gestion villageois,Gratuit,0.0,0,0,24.7,Cooperation bilaterale,ENT-016,6,25.0,164.0,Rehabilitation lourde,1410000.0,en panne
PE-009126,2025-09-08,Collines,Save,8.31368,1.80762,200.9,2006,Puits moderne,Aucune (puisage manuel),10.2,5.9,6.52,Ferrugineuse,157.0,1047,1320.0,3,Delegataire prive,Au volume,500.0,1,1,28.3,Commune,ENT-048,2,9.0,2.0,Aucune,0.0,fonctionnel
PE-006932,2025-11-06,Atacora,Pehunco,10.11377,0.73606,89.0,1989,Adduction d'eau villageoise,Immergee thermique,22.8,,1.06,Potable,20.0,113,780.0,1,Comite de gestion villageois,Gratuit,0.0,0,1,4.0,Etat,ENT-050,0,13.0,100.0,Rehabilitation lourde,1059000.0,en panne
PE-010621,2025-07-31,Collines,Glazoue,8.18631,2.37978,200.9,2016,Puits moderne,India Mark II,64.2,33.9,3.1,Potable,106.0,611,1710.0,1,Aucune gestion formelle,Gratuit,0.0,0,1,25.2,Prive,ENT-008,1,9.0,5.0,Aucune,0.0,fonctionnel
PE-005662,2025-01-11,Mono,Grand-Popo,6.24882,1.39079,313.9,1985,Forage equipe PMH,India Mark II,62.7,24.8,1.7,Turbide,168.0,737,1190.0,1,Comite de gestion villageois,Au volume,730.0,1,0,22.4,Commune,ENT-009,4,13.0,154.0,Remplacement de pompe,921000.0,en panne
PE-009010,2025-06-02,Zou,Djidja,7.40854,1.57428,152.8,1998,Poste d'eau autonome,Immergee Solaire ,70.1,31.5,,Potable,75.0,417,1410.0,4,Comite de gestion villageois,Gratuit,,1,0,31.4,ONG internationale,ENT-016,3,8.0,38.0,Reparation legere,231000.0,fonctionnel a reparer
PE-007297,2025-07-04,Donga,Bassila,9.94742,1.75469,196.2,2020,Puits moderne,India Mark II,14.0,5.8,,Saumatre,29.0,156,210.0,2,Delegataire prive,Au volume,160.0,0,1,7.5,Commune,ENT-009,1,22.0,2.0,Aucune,0.0,fonctionnel
PE-007664,2025-04-10,Oueme,Aguegues,6.14921,2.40653,135.2,2008,Adduction d'eau villageoise,Immergee solaire,87.4,49.9,1.72,,163.0,936,170.0,5,Aucune gestion formelle,Gratuit,0.0,0,0,41.4,Etat,ENT-015,2,59.0,365.0,Rehabilitation lourde,817000.0,en panne
PE-006281,2025-04-15,Plateau,Adja-Ouere,7.43817,2.66003,220.4,2000,Forage equipe PMH,Vergnet,103.1,29.7,1.47,Potable,101.0,546,650.0,3,Delegataire prive,Au volume,440.0,1,1,44.7,Etat,ENT-018,2,7.0,4.0,Aucune,0.0,fonctionnel
PE-004024,2025-06-12,Oueme,Akpro-Misserete,6.56383,2.24312,155.4,1984,Forage equipe PMH,India Mark II,66.7,17.0,4.78,Ferrugineuse,62.0,343,560.0,6,Delegataire prive,Au volume,1000.0,1,0,38.8,Cooperation bilaterale,ENT-023,2,13.0,36.0,Remplacement de pieces,65000.0,fonctionnel a reparer
PE-002167,2025-01-18,Atlantique,Allada,6.36155,2.43044,164.1,1985,Forage equipe PMH,Vergnet,78.6,49.5,3.84,Turbide,35.0,255,110.0,3,Aucune gestion formelle,Gratuit,0.0,1,1,30.9,ONG internationale,ENT-019,1,8.0,125.0,Remplacement de pompe,835000.0,en panne
